event_id,ubid,source_system,source_record_id,event_type,event_date,event_outcome,event_note
EVT-0000671,KA-MYS-570001-000133,FACTORY,KFBIS-FAC-MYS-2025-000067,ADDRESS_UPDATE,2025-09-09,NOTICE,address correction or amendment signal - NOTICE
EVT-0000674,KA-MYS-570001-000133,GST,GST-KA-MYS-2019-000099,COMPLAINT,2025-09-09,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001510,KA-MYS-570016-000309,FACTORY,KFBIS-FAC-MYS-2016-000134,TAX_FILING,2025-09-09,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0001226,KA-BLRR-562110-000247,UDYAM,UDYAM-KR-BLRR-2017-000121,INSPECTION,2025-09-08,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0001402,KA-BLRU-560059-000285,GST,GST-KA-BLRU-2018-000227,RENEWAL,2025-09-08,OK,licence/registration renewal event captured - OK
EVT-0000821,KA-BLRU-560001-000166,UDYAM,UDYAM-KR-BLRU-2018-000080,COMPLAINT,2025-09-07,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000828,KA-BLRU-560024-000167,KSPCB,PCB/BLRU/CTO/2025/00075,TAX_FILING,2025-09-07,APPROVED,tax return or filing activity signal - APPROVED
EVT-0001416,KA-BLRU-560076-000288,GST,GST-KA-BLRU-2015-000230,TAX_FILING,2025-09-07,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000306,KA-BLRR-562114-000060,KSPCB,PCB/BLRR/CTE/2019/00024,RENEWAL,2025-09-06,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001222,KA-BLRU-560085-000246,GST,GST-KA-BLRU-2025-000194,COMPLAINT,2025-09-06,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000159,KA-BLRR-561203-000032,GST,GST-KA-BLRR-2019-000024,INSPECTION,2025-09-05,NOTICE,department inspection or site verification event - NOTICE
EVT-0000294,KA-MYS-570016-000057,GST,GST-KA-MYS-2023-000045,COMPLAINT,2025-09-05,OPEN,citizen/department complaint signal - OPEN
EVT-0000670,KA-MYS-570001-000133,KSPCB,PCB/MYS/CTE/2017/00059,TAX_FILING,2025-09-04,APPROVED,tax return or filing activity signal - APPROVED
EVT-0000547,KA-BLRU-560064-000108,FACTORY,KFBIS-FAC-BLRU-2023-000053,TAX_FILING,2025-09-03,OK,tax return or filing activity signal - OK
EVT-0000775,KA-BLRU-560085-000156,KSPCB,PCB/BLRU/CTE/2018/00069,ADDRESS_UPDATE,2025-09-03,NOTICE,address correction or amendment signal - NOTICE
EVT-0001395,KA-BLRU-560024-000283,LABOUR,LAB-KA-BLRU-2022-000136,ADDRESS_UPDATE,2025-09-03,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0001408,KA-BLRU-560064-000286,KSPCB,PCB/BLRU/CTO/2025/00128,INSPECTION,2025-09-03,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000285,KA-BLRU-560078-000056,SHOP,KAR-SHOP-BLRU-2015-000041,TAX_FILING,2025-09-02,NOTICE,tax return or filing activity signal - NOTICE
EVT-0001543,KA-BLRU-560064-000315,KSPCB,PCB/BLRU/CTE/2020/00142,COMPLAINT,2025-09-02,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000152,KA-BLRU-560064-000029,GST,GST-KA-BLRU-2025-000021,TAX_FILING,2025-09-01,PENDING,tax return or filing activity signal - PENDING
EVT-0001007,KA-BLRR-562157-000206,GST,GST-KA-BLRR-2022-000158,COMPLAINT,2025-09-01,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000704,KA-MYS-570001-000141,LABOUR,LAB-KA-MYS-2022-000067,COMPLAINT,2025-08-31,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000353,KA-BLRU-560059-000069,BBMP,BBMP-TL-WEST-2020-000023,ADDRESS_UPDATE,2025-08-30,APPROVED,address correction or amendment signal - APPROVED
EVT-0000789,KA-BLRU-560068-000158,KSPCB,PCB/BLRU/CTE/2023/00071,TAX_FILING,2025-08-30,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0001005,KA-BLRR-562157-000206,UDYAM,UDYAM-KR-BLRR-2022-000100,COMPLAINT,2025-08-30,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001298,KA-MYS-570001-000263,FACTORY,KFBIS-FAC-MYS-2017-000118,COMPLAINT,2025-08-30,OPEN,citizen/department complaint signal - OPEN
EVT-0000650,KA-BLRU-560043-000129,BBMP,BBMP-TL-EAST-2020-000046,RENEWAL,2025-08-29,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000977,KA-BLRR-562110-000199,GST,GST-KA-BLRR-2025-000153,INSPECTION,2025-08-29,PENDING,department inspection or site verification event - PENDING
EVT-0001518,KA-TUM-572106-000310,GST,GST-KA-TUM-2024-000248,INSPECTION,2025-08-29,PENDING,department inspection or site verification event - PENDING
EVT-0000058,KA-MYS-570001-000013,SHOP,KAR-SHOP-MYS-2015-000009,RENEWAL,2025-08-28,PENDING,licence/registration renewal event captured - PENDING
EVT-0000588,KA-BLRU-560043-000116,KSPCB,PCB/BLRU/CTE/2022/00052,COMPLAINT,2025-08-28,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001404,KA-BLRU-560059-000285,UDYAM,UDYAM-KR-BLRU-2015-000140,ADDRESS_UPDATE,2025-08-28,OK,address correction or amendment signal - OK
EVT-0001535,KA-BLRU-560034-000314,UDYAM,UDYAM-KR-BLRU-2019-000158,ADDRESS_UPDATE,2025-08-28,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000979,KA-BLRR-562110-000199,LABOUR,LAB-KA-BLRR-2023-000098,INSPECTION,2025-08-27,NOTICE,department inspection or site verification event - NOTICE
EVT-0001150,KA-BLRR-562157-000232,FACTORY,KFBIS-FAC-BLRR-2024-000105,RENEWAL,2025-08-27,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000189,KA-BLRR-562114-000037,GST,GST-KA-BLRR-2024-000029,COMPLAINT,2025-08-26,OPEN,citizen/department complaint signal - OPEN
EVT-0001365,KA-TUM-572106-000275,KSPCB,PCB/TUM/CTE/2022/00122,TAX_FILING,2025-08-26,OK,tax return or filing activity signal - OK
EVT-0000190,KA-BLRR-562114-000037,GST,GST-KA-BLRR-2024-000029,INSPECTION,2025-08-25,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000005,KA-BLRU-560068-000002,UDYAM,UDYAM-KR-BLRU-2017-000001,TAX_FILING,2025-08-24,OK,tax return or filing activity signal - OK
EVT-0000355,KA-BLRU-560059-000069,BBMP,BBMP-TL-WEST-2020-000023,INSPECTION,2025-08-24,APPROVED,department inspection or site verification event - APPROVED
EVT-0000548,KA-BLRU-560064-000108,FACTORY,KFBIS-FAC-BLRU-2023-000053,COMPLAINT,2025-08-24,OPEN,citizen/department complaint signal - OPEN
EVT-0001415,KA-BLRU-560076-000288,SHOP,KAR-SHOP-BLRU-2024-000194,RENEWAL,2025-08-24,OK,licence/registration renewal event captured - OK
EVT-0000780,KA-BLRU-560059-000157,FACTORY,KFBIS-FAC-BLRU-2020-000077,RENEWAL,2025-08-23,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000910,KA-BLRR-562114-000183,KSPCB,PCB/BLRR/CTO/2021/00083,ADDRESS_UPDATE,2025-08-23,OK,address correction or amendment signal - OK
EVT-0000122,KA-BLRU-560085-000024,SHOP,KAR-SHOP-BLRU-2018-000016,RENEWAL,2025-08-21,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000200,KA-BLRU-560024-000039,KSPCB,PCB/BLRU/CTO/2020/00015,CONSENT_APPROVAL,2025-08-21,EXPIRED,pollution consent application/approval signal - EXPIRED
EVT-0001069,KA-BLRR-562157-000219,SHOP,KAR-SHOP-BLRR-2019-000144,COMPLAINT,2025-08-21,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001221,KA-BLRU-560085-000246,FACTORY,KFBIS-FAC-BLRU-2021-000110,INSPECTION,2025-08-21,OK,department inspection or site verification event - OK
EVT-0001435,KA-BLRU-560076-000293,UDYAM,UDYAM-KR-BLRU-2024-000147,RENEWAL,2025-08-21,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0001405,KA-BLRU-560064-000286,SHOP,KAR-SHOP-BLRU-2023-000192,COMPLAINT,2025-08-20,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000563,KA-BLRU-560102-000111,UDYAM,UDYAM-KR-BLRU-2018-000055,TAX_FILING,2025-08-19,NOTICE,tax return or filing activity signal - NOTICE
EVT-0001245,KA-BLRU-560102-000251,LABOUR,LAB-KA-BLRU-2025-000123,RENEWAL,2025-08-19,NOTICE,licence/registration renewal event captured - NOTICE
EVT-0000120,KA-BLRU-560102-000023,UDYAM,UDYAM-KR-BLRU-2025-000012,ADDRESS_UPDATE,2025-08-18,EXPIRED,address correction or amendment signal - EXPIRED
EVT-0000468,KA-BLRU-560029-000090,FACTORY,KFBIS-FAC-BLRU-2015-000044,ADDRESS_UPDATE,2025-08-18,PENDING,address correction or amendment signal - PENDING
EVT-0000487,KA-MYS-570016-000096,FACTORY,KFBIS-FAC-MYS-2024-000048,INSPECTION,2025-08-18,APPROVED,department inspection or site verification event - APPROVED
EVT-0001216,KA-BLRU-560085-000246,GST,GST-KA-BLRU-2025-000194,INSPECTION,2025-08-18,PENDING,department inspection or site verification event - PENDING
EVT-0001436,KA-BLRU-560076-000293,FACTORY,KFBIS-FAC-BLRU-2021-000129,COMPLAINT,2025-08-18,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000662,KA-MYS-570001-000131,KSPCB,PCB/MYS/CTO/2021/00058,COMPLAINT,2025-08-16,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000252,KA-BLRU-560102-000050,SHOP,KAR-SHOP-BLRU-2025-000035,ADDRESS_UPDATE,2025-08-15,NOTICE,address correction or amendment signal - NOTICE
EVT-0000307,KA-BLRR-562114-000060,BBMP,BBMP-TL-BENG-2016-000019,COMPLAINT,2025-08-15,OPEN,citizen/department complaint signal - OPEN
EVT-0001425,KA-BLRU-560068-000290,FACTORY,KFBIS-FAC-BLRU-2022-000128,TAX_FILING,2025-08-15,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000384,KA-TUM-572106-000076,KSPCB,PCB/TUM/CTE/2023/00033,RENEWAL,2025-08-14,PENDING,licence/registration renewal event captured - PENDING
EVT-0000669,KA-MYS-570001-000133,FACTORY,KFBIS-FAC-MYS-2025-000067,INSPECTION,2025-08-14,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0001393,KA-BLRU-560024-000283,LABOUR,LAB-KA-BLRU-2022-000136,RENEWAL,2025-08-14,OK,licence/registration renewal event captured - OK
EVT-0000643,KA-BLRR-562110-000128,LABOUR,LAB-KA-BLRR-2016-000063,ADDRESS_UPDATE,2025-08-13,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0000061,KA-MYS-570001-000013,SHOP,KAR-SHOP-MYS-2015-000009,RENEWAL,2025-08-11,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000404,KA-MYS-570016-000079,SHOP,KAR-SHOP-MYS-2023-000056,TAX_FILING,2025-08-11,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000633,KA-BLRU-560100-000125,SHOP,KAR-SHOP-BLRU-2015-000084,ADDRESS_UPDATE,2025-08-11,PENDING,address correction or amendment signal - PENDING
EVT-0000824,KA-BLRU-560001-000166,UDYAM,UDYAM-KR-BLRU-2018-000080,RENEWAL,2025-08-11,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000850,KA-TUM-572106-000171,FACTORY,KFBIS-FAC-TUM-2021-000082,RENEWAL,2025-08-11,EXPIRED,licence/registration renewal event captured - EXPIRED
EVT-0000249,KA-BLRU-560043-000049,GST,GST-KA-BLRU-2017-000038,ADDRESS_UPDATE,2025-08-09,PENDING,address correction or amendment signal - PENDING
EVT-0000747,KA-BLRR-562114-000151,LABOUR,LAB-KA-BLRR-2025-000071,ADDRESS_UPDATE,2025-08-08,NOTICE,address correction or amendment signal - NOTICE
EVT-0001143,KA-TUM-572101-000231,GST,GST-KA-TUM-2017-000179,RENEWAL,2025-08-08,PENDING,licence/registration renewal event captured - PENDING
EVT-0000785,KA-BLRU-560059-000157,KSPCB,PCB/BLRU/CTE/2025/00070,RENEWAL,2025-08-07,OK,licence/registration renewal event captured - OK
EVT-0001575,KA-BLRU-560100-000323,LABOUR,LAB-KA-BLRU-2018-000159,INSPECTION,2025-08-07,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000962,KA-BLRU-560068-000197,GST,GST-KA-BLRU-2020-000151,TAX_FILING,2025-08-06,OK,tax return or filing activity signal - OK
EVT-0000218,KA-MYS-570016-000044,UDYAM,UDYAM-KR-MYS-2017-000023,ADDRESS_UPDATE,2025-08-04,APPROVED,address correction or amendment signal - APPROVED
EVT-0000358,KA-BLRU-560059-000069,BBMP,BBMP-TL-WEST-2020-000023,COMPLAINT,2025-08-04,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000786,KA-BLRU-560068-000158,BBMP,BBMP-TL-SOUT-2021-000056,COMPLAINT,2025-08-04,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001297,KA-MYS-570001-000263,GST,GST-KA-MYS-2021-000207,TAX_FILING,2025-08-04,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000461,KA-MYS-570016-000089,FACTORY,KFBIS-FAC-MYS-2023-000043,COMPLAINT,2025-08-03,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0000295,KA-MYS-570016-000057,GST,GST-KA-MYS-2023-000045,ADDRESS_UPDATE,2025-08-02,NOTICE,address correction or amendment signal - NOTICE
EVT-0000753,KA-BLRU-560066-000152,GST,GST-KA-BLRU-2016-000115,RENEWAL,2025-08-01,PENDING,licence/registration renewal event captured - PENDING
EVT-0001407,KA-BLRU-560064-000286,LABOUR,LAB-KA-BLRU-2022-000139,ADDRESS_UPDATE,2025-08-01,RESOLVED,address correction or amendment signal - RESOLVED
EVT-0001449,KA-BLRU-560024-000295,SHOP,KAR-SHOP-BLRU-2015-000200,TAX_FILING,2025-08-01,PENDING,tax return or filing activity signal - PENDING
EVT-0001412,KA-BLRU-560064-000286,KSPCB,PCB/BLRU/CTO/2025/00128,CONSENT_APPROVAL,2025-07-31,EXPIRED,pollution consent application/approval signal - EXPIRED
EVT-0000464,KA-BLRU-560029-000090,LABOUR,LAB-KA-BLRU-2020-000042,RENEWAL,2025-07-30,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000290,KA-MYS-570016-000057,SHOP,KAR-SHOP-MYS-2016-000042,TAX_FILING,2025-07-28,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0001426,KA-BLRU-560068-000290,GST,GST-KA-BLRU-2023-000232,TAX_FILING,2025-07-28,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000572,KA-BLRU-560001-000113,LABOUR,LAB-KA-BLRU-2025-000056,INSPECTION,2025-07-27,APPROVED,department inspection or site verification event - APPROVED
EVT-0000655,KA-BLRU-560058-000130,GST,GST-KA-BLRU-2021-000097,COMPLAINT,2025-07-27,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001306,KA-BLRU-560066-000264,FACTORY,KFBIS-FAC-BLRU-2016-000119,COMPLAINT,2025-07-27,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000587,KA-BLRU-560043-000116,SHOP,KAR-SHOP-BLRU-2025-000077,RENEWAL,2025-07-25,APPROVED,licence/registration renewal event captured - APPROVED
EVT-0000978,KA-BLRR-562110-000199,GST,GST-KA-BLRR-2025-000153,TAX_FILING,2025-07-24,OK,tax return or filing activity signal - OK
EVT-0000839,KA-MYS-570001-000169,UDYAM,UDYAM-KR-MYS-2021-000081,INSPECTION,2025-07-23,OK,department inspection or site verification event - OK
EVT-0000907,KA-BLRR-562114-000183,KSPCB,PCB/BLRR/CTO/2021/00083,RENEWAL,2025-07-23,PENDING,licence/registration renewal event captured - PENDING
EVT-0001081,KA-BLRU-560085-000221,LABOUR,LAB-KA-BLRU-2016-000110,INSPECTION,2025-07-23,APPROVED,department inspection or site verification event - APPROVED
EVT-0001409,KA-BLRU-560064-000286,GST,GST-KA-BLRU-2023-000228,TAX_FILING,2025-07-22,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0001152,KA-BLRR-562157-000232,LABOUR,LAB-KA-BLRR-2023-000118,RENEWAL,2025-07-20,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000401,KA-MYS-570016-000079,LABOUR,LAB-KA-MYS-2017-000036,RENEWAL,2025-07-18,PENDING,licence/registration renewal event captured - PENDING
EVT-0000769,KA-BLRR-561203-000155,GST,GST-KA-BLRR-2025-000118,TAX_FILING,2025-07-17,OK,tax return or filing activity signal - OK
EVT-0000771,KA-BLRR-561203-000155,GST,GST-KA-BLRR-2025-000118,ADDRESS_UPDATE,2025-07-17,APPROVED,address correction or amendment signal - APPROVED
EVT-0001403,KA-BLRU-560059-000285,LABOUR,LAB-KA-BLRU-2025-000138,ADDRESS_UPDATE,2025-07-17,OK,address correction or amendment signal - OK
EVT-0000832,KA-BLRR-562110-000168,GST,GST-KA-BLRR-2023-000130,TAX_FILING,2025-07-16,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000833,KA-BLRR-562110-000168,SHOP,KAR-SHOP-BLRR-2020-000113,ADDRESS_UPDATE,2025-07-15,APPROVED,address correction or amendment signal - APPROVED
EVT-0000434,KA-BLRU-560064-000084,SHOP,KAR-SHOP-BLRU-2023-000059,COMPLAINT,2025-07-14,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000435,KA-BLRU-560064-000084,SHOP,KAR-SHOP-BLRU-2023-000059,INSPECTION,2025-07-14,EXPIRED,department inspection or site verification event - EXPIRED
EVT-0000652,KA-BLRU-560043-000129,KSPCB,PCB/BLRU/CTO/2022/00057,ADDRESS_UPDATE,2025-07-14,APPROVED,address correction or amendment signal - APPROVED
EVT-0000963,KA-BLRU-560068-000197,BBMP,BBMP-TL-SOUT-2016-000076,COMPLAINT,2025-07-14,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001303,KA-BLRU-560066-000264,KSPCB,PCB/BLRU/CTO/2022/00118,CONSENT_APPROVAL,2025-07-14,APPROVED,pollution consent application/approval signal - APPROVED
EVT-0001418,KA-BLRU-560076-000288,KSPCB,PCB/BLRU/CTO/2023/00129,CONSENT_APPROVAL,2025-07-14,PENDING,pollution consent application/approval signal - PENDING
EVT-0000629,KA-BLRU-560100-000125,GST,GST-KA-BLRU-2025-000092,TAX_FILING,2025-07-13,NOTICE,tax return or filing activity signal - NOTICE
EVT-0000024,KA-MYS-570001-000006,LABOUR,LAB-KA-MYS-2016-000002,INSPECTION,2025-07-12,OK,department inspection or site verification event - OK
EVT-0000686,KA-BLRU-560064-000136,LABOUR,LAB-KA-BLRU-2020-000066,COMPLAINT,2025-07-12,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000626,KA-BLRU-560059-000124,LABOUR,LAB-KA-BLRU-2022-000059,ADDRESS_UPDATE,2025-07-11,PENDING,address correction or amendment signal - PENDING
EVT-0001394,KA-BLRU-560024-000283,GST,GST-KA-BLRU-2025-000225,TAX_FILING,2025-07-11,APPROVED,tax return or filing activity signal - APPROVED
EVT-0001433,KA-BLRU-560076-000293,KSPCB,PCB/BLRU/CTO/2020/00131,COMPLAINT,2025-07-11,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000814,KA-BLRU-560058-000164,FACTORY,KFBIS-FAC-BLRU-2022-000080,INSPECTION,2025-07-10,PENDING,department inspection or site verification event - PENDING
EVT-0000847,KA-BLRU-560066-000170,FACTORY,KFBIS-FAC-BLRU-2019-000081,COMPLAINT,2025-07-10,RESOLVED,citizen/department complaint signal - RESOLVED
EVT-0001264,KA-BLRR-562114-000256,UDYAM,UDYAM-KR-BLRR-2020-000126,COMPLAINT,2025-07-09,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001074,KA-BLRR-562157-000219,KSPCB,PCB/BLRR/CTE/2023/00095,INSPECTION,2025-07-08,RESOLVED,department inspection or site verification event - RESOLVED
EVT-0000772,KA-BLRU-560085-000156,GST,GST-KA-BLRU-2015-000119,RENEWAL,2025-07-07,RESOLVED,licence/registration renewal event captured - RESOLVED
EVT-0000897,KA-BLRU-560076-000181,FACTORY,KFBIS-FAC-BLRU-2021-000085,COMPLAINT,2025-07-06,OPEN,citizen/department complaint signal - OPEN
EVT-0001218,KA-BLRU-560085-000246,KSPCB,PCB/BLRU/CTE/2025/00107,INSPECTION,2025-07-06,APPROVED,department inspection or site verification event - APPROVED
EVT-0000561,KA-BLRU-560102-000111,GST,GST-KA-BLRU-2015-000083,INSPECTION,2025-07-05,APPROVED,department inspection or site verification event - APPROVED
EVT-0000151,KA-BLRU-560064-000029,UDYAM,UDYAM-KR-BLRU-2019-000014,RENEWAL,2025-07-04,PENDING,licence/registration renewal event captured - PENDING
EVT-0000562,KA-BLRU-560102-000111,GST,GST-KA-BLRU-2015-000083,COMPLAINT,2025-07-04,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001025,KA-BLRU-560024-000210,SHOP,KAR-SHOP-BLRU-2018-000140,TAX_FILING,2025-07-03,EXPIRED,tax return or filing activity signal - EXPIRED
EVT-0000820,KA-BLRU-560001-000166,SHOP,KAR-SHOP-BLRU-2025-000112,INSPECTION,2025-07-02,PENDING,department inspection or site verification event - PENDING
EVT-0000935,KA-BLRU-560068-000190,BBMP,BBMP-TL-SOUT-2019-000073,INSPECTION,2025-07-02,APPROVED,department inspection or site verification event - APPROVED
EVT-0000356,KA-BLRU-560059-000069,BBMP,BBMP-TL-WEST-2020-000023,COMPLAINT,2025-07-01,OPEN,citizen/department complaint signal - OPEN
EVT-0001382,KA-MYS-570016-000280,BBMP,BBMP-TL-NORT-2024-000113,TAX_FILING,2025-06-30,PENDING,tax return or filing activity signal - PENDING
EVT-0001067,KA-BLRR-562157-000219,FACTORY,KFBIS-FAC-BLRR-2023-000101,TAX_FILING,2025-06-29,RESOLVED,tax return or filing activity signal - RESOLVED
EVT-0000488,KA-MYS-570016-000096,GST,GST-KA-MYS-2017-000072,COMPLAINT,2025-06-28,NOTICE,citizen/department complaint signal - NOTICE
EVT-0000402,KA-MYS-570016-000079,SHOP,KAR-SHOP-MYS-2023-000056,RENEWAL,2025-06-27,OK,licence/registration renewal event captured - OK
EVT-0001030,KA-TUM-572101-000211,UDYAM,UDYAM-KR-TUM-2017-000105,ADDRESS_UPDATE,2025-06-25,PENDING,address correction or amendment signal - PENDING
EVT-0001302,KA-BLRU-560066-000264,GST,GST-KA-BLRU-2017-000208,INSPECTION,2025-06-25,PENDING,department inspection or site verification event - PENDING
EVT-0000389,KA-TUM-572106-000076,KSPCB,PCB/TUM/CTE/2023/00033,COMPLAINT,2025-06-24,OPEN,citizen/department complaint signal - OPEN
EVT-0000831,KA-BLRR-562110-000168,BBMP,BBMP-TL-BENG-2021-000062,TAX_FILING,2025-06-23,PENDING,tax return or filing activity signal - PENDING
EVT-0000909,KA-BLRR-562114-000183,SHOP,KAR-SHOP-BLRR-2022-000122,ADDRESS_UPDATE,2025-06-23,APPROVED,address correction or amendment signal - APPROVED
EVT-0001122,KA-BLRU-560059-000228,SHOP,KAR-SHOP-BLRU-2015-000150,INSPECTION,2025-06-23,PENDING,department inspection or site verification event - PENDING
EVT-0000632,KA-BLRU-560100-000125,LABOUR,LAB-KA-BLRU-2017-000060,COMPLAINT,2025-06-21,NOTICE,citizen/department complaint signal - NOTICE
EVT-0001515,KA-TUM-572106-000310,FACTORY,KFBIS-FAC-TUM-2021-000135,TAX_FILING,2025-06-21,OK,tax return or filing activity signal - OK
EVT-0001238,KA-BLRU-560066-000249,SHOP,KAR-SHOP-BLRU-2022-000163,RENEWAL,2025-06-19,OK,licence/registration renewal event captured - OK
