source_record_id,source_system,business_name_raw,business_name_normalized,address_raw,address_normalized,district,pin_code,business_type,business_category,pan_hash_present,gstin_hash_present,phone_present,blocking_key_pin_category,blocking_key_pin_name4,status,last_event_date,entity_id_ground_truth
KAR-SHOP-MYS-2023-000067,SHOP,M/S Ananya Devices Solutions,ANANYA DEVICES SOLUTIONS,"250, D Extension, Hebbal Indl Area, Mysuru, KA - 570016",250 D EXTENSION HEBBAL INDL AREA MYSURU KA 570016,Mysuru,570016,Electronics Assembly,Manufacturing,False,False,True,570016::Manufacturing,570016::ANAN,DORMANT,2023-08-31,ENT-00096
BBMP-TL-SOUT-2024-000035,BBMP,M/S Ananya Labs Pvt Ltd,ANANYA LABS,"No. 216, Shed Behind Metro, Banashankari, Bengaluru Urban, KA - 560085",NO 216 SHED BEHIND METRO BANASHANKARI BANGALORE URBAN KA 560085,Bengaluru Urban,560085,Chemical Blending,Manufacturing,False,True,False,560085::Manufacturing,560085::ANAN,DORMANT,2024-05-12,ENT-00097
KFBIS-FAC-BLRU-2017-000049,FACTORY,M/S Ananya Labs Pvt Ltd,ANANYA LABS,"No 216, Shed Behind Metro, Banashankari, Bangalore Urban, Karnataka - 560085",NO 216 SHED BEHIND METRO BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Chemical Blending,Manufacturing,True,True,True,560085::Manufacturing,560085::ANAN,CLOSED,2020-11-05,ENT-00097
PCB/BLRU/CTE/2016/00040,KSPCB,M/S Ananya Labs Pvt Ltd,ANANYA LABS,"No 216, Shed Behind Metro, Banashankari, Bengaluru Urban, Karnataka - 560085",NO 216 SHED BEHIND METRO BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Chemical Blending,Manufacturing,False,False,True,560085::Manufacturing,560085::ANAN,CLOSED,2017-02-15,ENT-00097
PCB/BLRU/CTE/2019/00041,KSPCB,Ganesh Works,GANESH WORKS,"No. 76, B Industrial Layout, BTM Layout, Bangalore Urban, K'taka - 560029",NO 76 B IND LAYOUT BTM LAYOUT BANGALORE URBAN K TAKA 560029,Bengaluru Urban,560029,Printing / Packaging,Manufacturing,True,False,False,560029::Manufacturing,560029::GANE,DORMANT,2025-03-22,ENT-00098
KAR-SHOP-BLRU-2025-000068,SHOP,Ganesh Works,GANESH WORKS,"76, B Industrial Layout, BTM Layout, Bangalore Urban, K'taka - 560029",76 B IND LAYOUT BTM LAYOUT BANGALORE URBAN K TAKA 560029,Bengaluru Urban,560029,Printing / Packaging,Manufacturing,False,True,True,560029::Manufacturing,560029::GANE,ACTIVE,2025-11-08,ENT-00098
BBMP-TL-BENG-2020-000036,BBMP,Mysore Cargo Solutions,MYSORE CARGO SOLUTIONS,"62, Shed 1st Cr, Hoskote, B'luru Rural, Karnataka - 562114",62 SHED 1ST CR HOSKOTE B LURU RURAL KARNATAKA 562114,Bengaluru Rural,562114,Logistics / Warehouse,Service,True,True,False,562114::Service,562114::MYSO,CLOSED,2026-04-29,ENT-00099
GST-KA-BLRR-2018-000073,GST,Mysore Cargo Solutions,MYSORE CARGO SOLUTIONS,"62, Shed 1st Crs, Hoskote, Bengaluru Rural, Karnataka - 562114",62 SHED 1ST CRS HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562114,Logistics / Warehouse,Service,True,True,False,562114::Service,562114::MYSO,CLOSED,2022-01-12,ENT-00099
LAB-KA-BLRR-2023-000045,LABOUR,Mysore Cargo Solutions,MYSORE CARGO SOLUTIONS,"No. 62, Shed 1st Cross, Hoskote, Bengaluru Rural, Karnataka - 562114",NO 62 SHED 1ST CRS HOSKOTE BANGALORE RURAL KARNATAKA 562114,Bengaluru Rural,562110,Logistics / Warehouse,Service,False,False,False,562110::Service,562110::MYSO,DORMANT,2024-07-05,ENT-00099
KAR-SHOP-BLRR-2019-000069,SHOP,Mysore Cargo Solutions,MYSORE CARGO SOLUTIONS,"No 62, Shed 1st Cr, Hoskote, Bengaluru Rural, KA - 562114",NO 62 SHED 1ST CR HOSKOTE BANGALORE RURAL KA 562114,Bengaluru Rural,562114,Logistics / Warehouse,Service,False,True,False,562114::Service,562114::MYSO,CLOSED,2020-06-04,ENT-00099
UDYAM-KR-BLRR-2022-000049,UDYAM,Mysore Cargo olutions,MYSORE CARGO OLUTIONS,"#62, Shed 1st Crs, Hoskote, Bangalore Rural, K'taka",62 SHED 1ST CRS HOSKOTE BANGALORE RURAL K TAKA,Bengaluru Rural,562114,Logistics / Warehouse,Service,True,False,False,562114::Service,562114::MYSO,DORMANT,2024-02-24,ENT-00099
BBMP-TL-EAST-2019-000037,BBMP,Srinidhi Traders,SRINIDHI TRADERS,"235, D Extension, Kalyan Nagar, Bangalore Urban, K'taka - 560043",235 D EXTENSION KALYAN NAGAR BANGALORE URBAN K TAKA 560043,Bengaluru Urban,560043,Food Processing,Manufacturing,False,False,False,560043::Manufacturing,560043::SRIN,DORMANT,2025-02-15,ENT-00100
GST-KA-BLRU-2024-000074,GST,M/S Srinidhi Traders,SRINIDHI TRADERS,"235, D Extension, Kalyan Nagar, B'luru Urban, KA - 560043",235 D EXTENSION KALYAN NAGAR B LURU URBAN KA 560043,Bengaluru Urban,560043,Food Processing,Manufacturing,False,False,False,560043::Manufacturing,560043::SRIN,ACTIVE,2026-04-24,ENT-00100
PCB/BLRU/CTE/2020/00042,KSPCB,Srinidhi Traders,SRINIDHI TRADERS,"No. 235, D Extension, Kalyan Nagar, Bangalore Urban, Karnataka - 560043",NO 235 D EXTENSION KALYAN NAGAR BANGALORE URBAN KARNATAKA 560043,Bengaluru Urban,560043,Food Processing,Manufacturing,False,False,True,560043::Manufacturing,560043::SRIN,CLOSED,2023-01-09,ENT-00100
KFBIS-FAC-BLRU-2022-000050,FACTORY,Srinidhi Enterprises,SRINIDHI ENTERPRISES,"#195, B Behind Metro, Banashankari, Bengaluru Urban, Karnataka - 560085",195 B BEHIND METRO BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Machine Tools,Manufacturing,False,False,False,560085::Manufacturing,560085::SRIN,CLOSED,2023-02-10,ENT-00101
GST-KA-BLRU-2019-000075,GST,M/S Srinidhi Enterprises,SRINIDHI ENTERPRISES,"#195, B Behind Metro, Banashankari, B'luru Urban, KA",195 B BEHIND METRO BANASHANKARI B LURU URBAN KA,Bengaluru Urban,560085,Machine Tools,Manufacturing,False,False,False,560085::Manufacturing,560085::SRIN,CLOSED,2023-04-17,ENT-00101
PCB/BLRU/CTO/2022/00043,KSPCB,M/S Srinidhi Enterprises,SRINIDHI ENTERPRISES,"#195, B Behind Metro, Banashankari, Bengaluru Urban, Karnataka - 560085",195 B BEHIND METRO BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Machine Tools,Manufacturing,False,False,False,560085::Manufacturing,560085::SRIN,DORMANT,2024-07-18,ENT-00101
LAB-KA-BLRU-2021-000046,LABOUR,Srinidhi Enterprises,SRINIDHI ENTERPRISES,"No 195, B Behind Metro, Banashankari, Bangalore Urban, Karnataka - 560085",NO 195 B BEHIND METRO BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Machine Tools,Manufacturing,False,False,False,560085::Manufacturing,560085::SRIN,DORMANT,2024-07-09,ENT-00101
KAR-SHOP-BLRU-2018-000070,SHOP,Srinidhi Enterprises,SRINIDHI ENTERPRISES,"No 195, B Behind Metro, Banashankari, Bangalore Urban, K'taka - 560085",NO 195 B BEHIND METRO BANASHANKARI BANGALORE URBAN K TAKA 560085,Bengaluru Urban,560085,Machine Tools,Manufacturing,False,False,False,560085::Manufacturing,560085::SRIN,CLOSED,2024-05-28,ENT-00101
GST-KA-TUM-2020-000076,GST,SHARMA CNC ENTERPRISES,SHARMA CNC ENTERPRISES,"#68, A Mn Rd, Antharasanahalli Indl Area, Tumakuru, KA - 572106",68 A MN RD ANTHARASANAHALLI INDL AREA TUMAKURU KA 572106,Tumakuru,572106,Machine Tools,Manufacturing,True,True,True,572106::Manufacturing,572106::SHAR,CLOSED,2021-09-10,ENT-00102
PCB/TUM/CTE/2023/00044,KSPCB,M/S Sharma CNC Enterprises,SHARMA CNC ENTERPRISES,"No 68, A Main Rd, Antharasanahalli Industrial Area, Tumakuru, K'taka - 572106",NO 68 A MN RD ANTHARASANAHALLI IND AREA TUMAKURU K TAKA 572106,Tumakuru,572106,Machine Tools,Manufacturing,True,False,False,572106::Manufacturing,572106::SHAR,DORMANT,2024-05-26,ENT-00102
LAB-KA-TUM-2016-000047,LABOUR,Sharma CNC Enterprises,SHARMA CNC ENTERPRISES,"#68, A Mn Rd, Antharasanahalli Industrial Estate, Tumakuru, K'taka - 572106",68 A MN RD ANTHARASANAHALLI IND ESTATE TUMAKURU K TAKA 572106,Tumakuru,572106,Machine Tools,Manufacturing,True,False,False,572106::Manufacturing,572106::SHAR,CLOSED,2020-03-12,ENT-00102
KAR-SHOP-TUM-2021-000071,SHOP,Sharma CNC Entp,SHARMA CNC ENTP,"No 68, A Main Rd, Antharasanahalli Industrial Estate, Tumakuru, K'taka - 572106",NO 68 A MN RD ANTHARASANAHALLI IND ESTATE TUMAKURU K TAKA 572106,Tumakuru,572106,Machine Tools,Manufacturing,False,False,False,572106::Manufacturing,572106::SHAR,DORMANT,2024-03-07,ENT-00102
UDYAM-KR-TUM-2024-000050,UDYAM,Sharma CNC Enterprises,SHARMA CNC ENTERPRISES,"No. 68, A Mn Rd, Antharasanahalli Industrial Area, Tumakuru, Karnataka - 572106",NO 68 A MN RD ANTHARASANAHALLI IND AREA TUMAKURU KARNATAKA 572106,Tumakuru,572106,Machine Tools,Manufacturing,True,False,True,572106::Manufacturing,572106::SHAR,DORMANT,2025-04-21,ENT-00102
BBMP-TL-YELA-2017-000038,BBMP,Aditya Garments Industries,ADITYA GARMENTS INDUSTRIES,"90, Plot Main Road, Yelahanka, Bangalore Urban, K'taka - 560064",90 PLOT MN RD YELAHANKA BANGALORE URBAN K TAKA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,False,False,560064::Manufacturing,560064::ADIT,DORMANT,2024-10-19,ENT-00103
GST-KA-BLRU-2024-000077,GST,ADITYA GARMENTS INDUSTRIES,ADITYA GARMENTS INDUSTRIES,"No 90, Plot Main Road, Yelahanka, B'luru Urban, KA - 560064",NO 90 PLOT MN RD YELAHANKA B LURU URBAN KA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,True,False,560064::Manufacturing,560064::ADIT,ACTIVE,2025-08-18,ENT-00103
LAB-KA-BLRU-2018-000048,LABOUR,Aditya Garments Industries,ADITYA GARMENTS INDUSTRIES,"No 90, Plot Main Rd, Yelahanka, Bangalore Urban, KA - 560064",NO 90 PLOT MN RD YELAHANKA BANGALORE URBAN KA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,True,False,560064::Manufacturing,560064::ADIT,CLOSED,2022-03-21,ENT-00103
BBMP-TL-BOMM-2019-000039,BBMP,Navya Printers Traders,NAVYA PRINTERS TRADERS,"No 18, Shed Main Road, Electronic City, Bangalore Urban, KA - 560100",NO 18 SHED MN RD ELECTRONIC CITY BANGALORE URBAN KA 560100,Bengaluru Urban,560100,Printing / Packaging,Manufacturing,False,False,False,560100::Manufacturing,560100::NAVY,CLOSED,2020-10-22,ENT-00104
KFBIS-FAC-BLRU-2015-000051,FACTORY,Navya Printers Traders,NAVYA PRINTERS TRADERS,"#18, Shed Main Road, Electronic City, Bangalore Urban, K'taka - 560100",18 SHED MN RD ELECTRONIC CITY BANGALORE URBAN K TAKA 560100,Bengaluru Urban,560100,Printing / Packaging,Manufacturing,True,False,True,560100::Manufacturing,560100::NAVY,CLOSED,2022-01-08,ENT-00104
GST-KA-BLRU-2020-000078,GST,M/S Navya Printers Traders,NAVYA PRINTERS TRADERS,"No 18, Shed Main Road, Electronic City, Bangalore Urban, Karnataka - 560100",NO 18 SHED MN RD ELECTRONIC CITY BANGALORE URBAN KARNATAKA 560100,Bengaluru Urban,560100,Printing / Packaging,Manufacturing,True,True,False,560100::Manufacturing,560100::NAVY,CLOSED,2021-02-24,ENT-00104
PCB/BLRU/CTE/2021/00045,KSPCB,Navya Printers Traders,NAVYA PRINTERS TRADERS,"No. 18, Shed Main Road, Electronic City, Bengaluru Urban, K'taka - 560100",NO 18 SHED MN RD ELECTRONIC CITY BANGALORE URBAN K TAKA 560100,Bengaluru Urban,560100,Printing / Packaging,Manufacturing,False,True,True,560100::Manufacturing,560100::NAVY,CLOSED,2025-08-12,ENT-00104
LAB-KA-BLRU-2018-000049,LABOUR,Navya Printers Traders,NAVYA PRINTERS TRADERS,"#18, Shed Mn Rd, Electronic City, B'luru Urban, Karnataka - 560100",18 SHED MN RD ELECTRONIC CITY B LURU URBAN KARNATAKA 560100,Bengaluru Urban,560100,Printing / Packaging,Manufacturing,True,False,True,560100::Manufacturing,560100::NAVY,CLOSED,2020-09-05,ENT-00104
KAR-SHOP-BLRU-2019-000072,SHOP,Navya Printers Traders,NAVYA PRINTERS TRADERS,"#18, Shed Main Rd, Electronic City, Bangalore Urban, K'taka - 560100",18 SHED MN RD ELECTRONIC CITY BANGALORE URBAN K TAKA 560100,Bengaluru Urban,560100,Printing / Packaging,Manufacturing,False,False,False,560100::Manufacturing,560100::NAVY,DORMANT,2023-06-23,ENT-00104
KFBIS-FAC-BLRU-2022-000052,FACTORY,Kaveri Pvt Ltd,KAVERI,"No. 86, Behind Metro, BTM Layout, Bengaluru Urban, K'taka - 560029",NO 86 BEHIND METRO BTM LAYOUT BANGALORE URBAN K TAKA 560029,Bengaluru Urban,560029,Plastic Moulding,Manufacturing,True,False,False,560029::Manufacturing,560029::KAVE,DORMANT,2023-12-10,ENT-00105
GST-KA-BLRU-2021-000079,GST,Kaveri Pvt Ltd,KAVERI,"#86, Behind Metro, BTM Layout, Bangalore Urban, KA - 560029",86 BEHIND METRO BTM LAYOUT BANGALORE URBAN KA 560029,Bengaluru Urban,560029,Plastic Moulding,Manufacturing,True,True,False,560029::Manufacturing,560029::KAVE,CLOSED,2022-06-16,ENT-00105
PCB/BLRU/CTO/2022/00046,KSPCB,Kaveri Pvt Ltd,KAVERI,"No 86, Behind Metro, BTM Layout, Bangalore Urban, KA - 560029",NO 86 BEHIND METRO BTM LAYOUT BANGALORE URBAN KA 560029,Bengaluru Urban,560029,Plastic Moulding,Manufacturing,False,True,False,560029::Manufacturing,560029::KAVE,CLOSED,2022-08-11,ENT-00105
UDYAM-KR-BLRU-2017-000051,UDYAM,M/S Kaveri Pvt Ltd,KAVERI,"No. 86, Behind Metro, BTM Layout, B'luru Urban, KA",NO 86 BEHIND METRO BTM LAYOUT B LURU URBAN KA,Bengaluru Urban,560029,Plastic Moulding,Manufacturing,True,False,False,560029::Manufacturing,560029::KAVE,DORMANT,2024-12-15,ENT-00105
BBMP-TL-BENG-2017-000040,BBMP,Naveen Stores LLP,NAVEEN STORES,"No. 237, A Service Road, Hoskote, Bangalore Rural, KA - 562114",NO 237 A SERVICE RD HOSKOTE BANGALORE RURAL KA 562114,Bengaluru Rural,562114,Logistics / Warehouse,Service,False,False,False,562114::Service,562114::NAVE,CLOSED,2018-08-12,ENT-00106
LAB-KA-BLRR-2024-000050,LABOUR,Naveen Stores LLP,NAVEEN STORES,"No. 237, A Service Road, Hoskote, B'luru Rural, Karnataka - 562114",NO 237 A SERVICE RD HOSKOTE B LURU RURAL KARNATAKA 562114,Bengaluru Rural,561203,Logistics / Warehouse,Service,True,False,True,561203::Service,561203::NAVE,DORMANT,2024-11-21,ENT-00106
LAB-KA-MYS-2024-000051,LABOUR,Harsha Inds,HARSHA INDS,"#45, Extension, Devaraja Mohalla, Mysuru, Karnataka - 570001",45 EXTENSION DEVARAJA MOHALLA MYSURU KARNATAKA 570001,Mysuru,570001,Printing / Packaging,Manufacturing,False,True,False,570001::Manufacturing,570001::HARS,DORMANT,2025-04-11,ENT-00107
KAR-SHOP-MYS-2015-000073,SHOP,M/S Harsha Industries,HARSHA INDUSTRIES,"#45, Extension, Devaraja Mohalla, Mysuru, KA - 570001",45 EXTENSION DEVARAJA MOHALLA MYSURU KA 570001,Mysuru,570001,Printing / Packaging,Manufacturing,False,False,False,570001::Manufacturing,570001::HARS,CLOSED,2020-08-08,ENT-00107
UDYAM-KR-MYS-2018-000052,UDYAM,Harsha Industries,HARSHA INDUSTRIES,"No 45, Extension, Devaraja Mohalla, Mysuru, K'taka - 570001",NO 45 EXTENSION DEVARAJA MOHALLA MYSURU K TAKA 570001,Mysuru,570001,Printing / Packaging,Manufacturing,True,False,False,570001::Manufacturing,570001::HARS,DORMANT,2024-07-15,ENT-00107
KFBIS-FAC-BLRU-2023-000053,FACTORY,Mysore Fashions Entp,MYSORE FASHIONS ENTP,"#287, D Service Road, Yelahanka, Bengaluru Urban, Karnataka - 560064",287 D SERVICE RD YELAHANKA BANGALORE URBAN KARNATAKA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,False,False,560064::Manufacturing,560064::MYSO,DORMANT,2024-08-22,ENT-00108
GST-KA-BLRU-2019-000080,GST,M/S Mysore Fashions Enterprises,MYSORE FASHIONS ENTERPRISES,"No 287, D Service Road, Yelahanka, Bengaluru Urban, K'taka - 560064",NO 287 D SERVICE RD YELAHANKA BANGALORE URBAN K TAKA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,False,False,560064::Manufacturing,560064::MYSO,CLOSED,2021-01-05,ENT-00108
LAB-KA-BLRU-2025-000052,LABOUR,M/S Mysore Fashions Enterprises,MYSORE FASHIONS ENTERPRISES,"287, D Service Road, Yelahanka, B'luru Urban, KA - 560064",287 D SERVICE RD YELAHANKA B LURU URBAN KA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,False,False,True,560064::Manufacturing,560064::MYSO,ACTIVE,2026-04-15,ENT-00108
UDYAM-KR-BLRU-2023-000053,UDYAM,Mysore Fashions Enterprises,MYSORE FASHIONS ENTERPRISES,"No. 287, D Service Road, Yelahanka, B'luru Urban, Karnataka - 560064",NO 287 D SERVICE RD YELAHANKA B LURU URBAN KARNATAKA 560064,Bengaluru Urban,560064,Textile / Garments,Manufacturing,True,False,False,560064::Manufacturing,560064::MYSO,DORMANT,2024-05-31,ENT-00108
KFBIS-FAC-TUM-2019-000054,FACTORY,Bangalore Packaging Works,BANGALORE PACKAGING WORKS,"No. 135, A 1st Crs, BH Road, Tumakuru, Karnataka - 572101",NO 135 A 1ST CRS BH RD TUMAKURU KARNATAKA 572101,Tumakuru,572101,Plastic Moulding,Manufacturing,False,False,False,572101::Manufacturing,572101::BANG,CLOSED,2019-11-22,ENT-00109
GST-KA-TUM-2023-000081,GST,Bangalore Packaging Works,BANGALORE PACKAGING WORKS,"No. 135, A 1st Cr, BH Road, Tumakuru, KA - 572101",NO 135 A 1ST CR BH RD TUMAKURU KA 572101,Tumakuru,572101,Plastic Moulding,Manufacturing,True,False,False,572101::Manufacturing,572101::BANG,DORMANT,2023-09-16,ENT-00109
PCB/TUM/CTE/2023/00047,KSPCB,Bangalore ackaging Works,BANGALORE ACKAGING WORKS,"No. 135, A 1st Cross, BH Road, Tumakuru, KA - 572101",NO 135 A 1ST CRS BH RD TUMAKURU KA 572101,Tumakuru,572101,Plastic Moulding,Manufacturing,False,False,False,572101::Manufacturing,572101::BANG,DORMANT,2023-08-03,ENT-00109
LAB-KA-TUM-2019-000053,LABOUR,Bangalore Packaging Works,BANGALORE PACKAGING WORKS,"No 135, A 1st Cross, BH Road, Tumakuru, K'taka - 572101",NO 135 A 1ST CRS BH RD TUMAKURU K TAKA 572101,Tumakuru,572101,Plastic Moulding,Manufacturing,False,False,False,572101::Manufacturing,572101::BANG,DORMANT,2025-03-16,ENT-00109
KFBIS-FAC-BLRU-2018-000055,FACTORY,M/S Sharma Chem LP,SHARMA CHEM LP,"#218, B Industrial Layout, Banashankari, Bengaluru Urban, Karnataka",218 B IND LAYOUT BANASHANKARI BANGALORE URBAN KARNATAKA,Bengaluru Urban,560085,Chemical Blending,Manufacturing,True,True,True,560085::Manufacturing,560085::SHAR,CLOSED,2018-12-25,ENT-00110
GST-KA-BLRU-2025-000082,GST,Sharma Chem LLP,SHARMA CHEM,"#218, B Industrial Layout, Banashankari, Bengaluru Urban, Karnataka - 560085",218 B IND LAYOUT BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Chemical Blending,Manufacturing,True,True,True,560085::Manufacturing,560085::SHAR,ACTIVE,2026-03-04,ENT-00110
PCB/BLRU/CTE/2021/00048,KSPCB,Sharma Chem LLP,SHARMA CHEM,"No. 218, B Industrial Layout, Banashankari, Bangalore Urban, Karnataka - 560085",NO 218 B IND LAYOUT BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Chemical Blending,Manufacturing,True,False,False,560085::Manufacturing,560085::SHAR,ACTIVE,2025-11-30,ENT-00110
LAB-KA-BLRU-2022-000054,LABOUR,Sharma Chem LLP,SHARMA CHEM,"#218, B Industrial Layout, Banashankari, Bangalore Urban, Karnataka - 560085",218 B IND LAYOUT BANASHANKARI BANGALORE URBAN KARNATAKA 560085,Bengaluru Urban,560085,Chemical Blending,Manufacturing,False,False,True,560085::Manufacturing,560085::SHAR,DORMANT,2025-01-08,ENT-00110
UDYAM-KR-BLRU-2021-000054,UDYAM,Sharma Chem LLP,SHARMA CHEM,"218, B Industrial Layout, Banashankari, Bangalore Urban, K'taka - 560085",218 B IND LAYOUT BANASHANKARI BANGALORE URBAN K TAKA 560085,Bengaluru Urban,560085,Chemical Blending,Manufacturing,True,False,True,560085::Manufacturing,560085::SHAR,DORMANT,2024-12-01,ENT-00110
KFBIS-FAC-BLRU-2021-000056,FACTORY,Naveen Polymers Solutions,NAVEEN POLYMERS SOLUTIONS,"No. 64, Shed Sector, HSR Layout, B'luru Urban, Karnataka - 560102",NO 64 SHED SECTOR HSR LAYOUT B LURU URBAN KARNATAKA 560102,Bengaluru Urban,560102,Plastic Moulding,Manufacturing,False,False,True,560102::Manufacturing,560102::NAVE,DORMANT,2024-03-25,ENT-00111
GST-KA-BLRU-2015-000083,GST,Naveen Polymers Solutions,NAVEEN POLYMERS SOLUTIONS,"No 64, Shed Sector, HSR Layout, B'luru Urban, Karnataka",NO 64 SHED SECTOR HSR LAYOUT B LURU URBAN KARNATAKA,Bengaluru Urban,560102,Plastic Moulding,Manufacturing,True,False,True,560102::Manufacturing,560102::NAVE,CLOSED,2015-09-15,ENT-00111
PCB/BLRU/CTE/2025/00049,KSPCB,Naveen Polymers Solutions,NAVEEN POLYMERS SOLUTIONS,"#64, Shed Sector, HSR Layout, B'luru Urban, KA - 560102",64 SHED SECTOR HSR LAYOUT B LURU URBAN KA 560102,Bengaluru Urban,560102,Plastic Moulding,Manufacturing,True,False,True,560102::Manufacturing,560102::NAVE,ACTIVE,2025-11-02,ENT-00111
LAB-KA-BLRU-2024-000055,LABOUR,M/S Naveen Polymers Solutions,NAVEEN POLYMERS SOLUTIONS,"No 64, Shed Sector, HSR Layout, Bengaluru Urban, Karnataka - 560102",NO 64 SHED SECTOR HSR LAYOUT BANGALORE URBAN KARNATAKA 560102,Bengaluru Urban,560102,Plastic Moulding,Manufacturing,False,False,True,560102::Manufacturing,560102::NAVE,DORMANT,2025-03-16,ENT-00111
UDYAM-KR-BLRU-2018-000055,UDYAM,Naveen Polymers Solutions,NAVEEN POLYMERS SOLUTIONS,"64, Shed Sector, HSR Layout, Bengaluru Urban, K'taka - 560102",64 SHED SECTOR HSR LAYOUT BANGALORE URBAN K TAKA 560102,Bengaluru Urban,560102,Plastic Moulding,Manufacturing,False,False,False,560102::Manufacturing,560102::NAVE,DORMANT,2024-03-20,ENT-00111
KFBIS-FAC-BLRU-2022-000057,FACTORY,Ananya Solutions,ANANYA SOLUTIONS,"No. 218, B Industrial Layout, Hebbal, Bangalore Urban, K'taka - 560024",NO 218 B IND LAYOUT HEBBAL BANGALORE URBAN K TAKA 560024,Bengaluru Urban,560024,Chemical Blending,Manufacturing,False,True,False,560024::Manufacturing,560024::ANAN,CLOSED,2023-04-01,ENT-00112
PCB/BLRU/CTE/2018/00050,KSPCB,Ananya Solutions,ANANYA SOLUTIONS,"No 218, B Industrial Layout, Hebbal, Bengaluru Urban, KA - 560024",NO 218 B IND LAYOUT HEBBAL BANGALORE URBAN KA 560024,Bengaluru Urban,560024,Chemical Blending,Manufacturing,True,False,False,560024::Manufacturing,560024::ANAN,CLOSED,2020-01-28,ENT-00112
UDYAM-KR-BLRU-2018-000056,UDYAM,M/SAnanya Solutions,M SANANYA SOLUTIONS,"#218, B Industrial Layout, Hebbal, Bangalore Urban, KA - 560024",218 B IND LAYOUT HEBBAL BANGALORE URBAN KA 560024,Bengaluru Urban,560024,Chemical Blending,Manufacturing,True,False,False,560024::Manufacturing,560024::M SA,CLOSED,2019-01-07,ENT-00112
KFBIS-FAC-BLRU-2022-000058,FACTORY,Harsha Tools Associates,HARSHA TOOLS ASSOCIATES,"#299, C Industrial Layout, MG Road, Bengaluru Urban, Karnataka - 560001",299 C IND LAYOUT MG RD BANGALORE URBAN KARNATAKA 560001,Bengaluru Urban,560001,Machine Tools,Manufacturing,True,False,False,560001::Manufacturing,560001::HARS,ACTIVE,2026-03-20,ENT-00113
PCB/BLRU/CTE/2023/00051,KSPCB,Harsha Tools Associates,HARSHA TOOLS ASSOCIATES,"299, C Industrial Layout, MG Road, Bengaluru Urban, Karnataka - 560001",299 C IND LAYOUT MG RD BANGALORE URBAN KARNATAKA 560001,Bengaluru Urban,560001,Machine Tools,Manufacturing,False,False,False,560001::Manufacturing,560001::HARS,DORMANT,2024-11-28,ENT-00113
LAB-KA-BLRU-2025-000056,LABOUR,Harsha Tools Associates,HARSHA TOOLS ASSOCIATES,"No 299, C Industrial Layout, MG Road, Bengaluru Urban, K'taka - 560001",NO 299 C IND LAYOUT MG RD BANGALORE URBAN K TAKA 560001,Bengaluru Urban,560001,Machine Tools,Manufacturing,False,False,False,560001::Manufacturing,560001::HARS,ACTIVE,2025-11-17,ENT-00113
KAR-SHOP-BLRU-2024-000074,SHOP,Harsha Tools Associates,HARSHA TOOLS ASSOCIATES,"No 299, C Industrial Layout, MG Road, Bengaluru Urban, KA - 560001",NO 299 C IND LAYOUT MG RD BANGALORE URBAN KA 560001,Bengaluru Urban,560001,Machine Tools,Manufacturing,True,False,False,560001::Manufacturing,560001::HARS,DORMANT,2024-10-11,ENT-00113
