ubid,source_system,source_record_id,link_type,link_confidence,linked_at,entity_id_ground_truth
KA-BLRR-561203-000294,FACTORY,KFBIS-FAC-BLRR-2020-000130,AUTO_LINK,99,2026-04-08,ENT-00294
KA-BLRR-561203-000294,LABOUR,LAB-KA-BLRR-2016-000143,AUTO_LINK,99,2026-05-04,ENT-00294
KA-BLRR-561203-000294,UDYAM,UDYAM-KR-BLRR-2016-000148,AUTO_LINK,99,2026-03-23,ENT-00294
KA-BLRU-560024-000295,BBMP,BBMP-TL-YELA-2022-000121,AUTO_LINK,99,2026-04-13,ENT-00295
KA-BLRU-560024-000295,GST,GST-KA-BLRU-2025-000236,AUTO_LINK,99,2026-04-07,ENT-00295
KA-BLRU-560024-000295,SHOP,KAR-SHOP-BLRU-2015-000200,AUTO_LINK,99,2026-04-13,ENT-00295
KA-BLRU-560024-000295,UDYAM,UDYAM-KR-BLRU-2023-000149,AUTO_LINK,99,2026-04-18,ENT-00295
KA-BLRU-560058-000296,BBMP,BBMP-TL-DASA-2022-000122,HUMAN_APPROVED,77,2026-04-21,ENT-00296
KA-BLRU-560058-000296,KSPCB,PCB/BLRU/CTO/2020/00132,HUMAN_APPROVED,77,2026-04-25,ENT-00296
KA-BLRU-560058-000296,LABOUR,LAB-KA-BLRU-2018-000144,HUMAN_APPROVED,77,2026-04-16,ENT-00296
KA-BLRU-560068-000297,GST,GST-KA-BLRU-2019-000237,AUTO_LINK,99,2026-04-23,ENT-00297
KA-BLRU-560068-000297,LABOUR,LAB-KA-BLRU-2023-000145,AUTO_LINK,99,2026-03-20,ENT-00297
KA-BLRU-560068-000297,SHOP,KAR-SHOP-BLRU-2019-000201,AUTO_LINK,99,2026-04-22,ENT-00297
KA-BLRU-560068-000297,UDYAM,UDYAM-KR-BLRU-2018-000150,AUTO_LINK,99,2026-04-28,ENT-00297
KA-TUM-572106-000298,GST,GST-KA-TUM-2019-000238,HUMAN_APPROVED,72,2026-03-31,ENT-00298
KA-TUM-572106-000298,SHOP,KAR-SHOP-TUM-2020-000202,HUMAN_APPROVED,72,2026-04-02,ENT-00298
KA-BLRU-560078-000299,FACTORY,KFBIS-FAC-BLRU-2016-000131,AUTO_LINK,99,2026-03-31,ENT-00299
KA-BLRU-560078-000299,GST,GST-KA-BLRU-2020-000239,AUTO_LINK,99,2026-04-05,ENT-00299
KA-BLRU-560078-000299,KSPCB,PCB/BLRU/CTE/2015/00133,AUTO_LINK,99,2026-03-24,ENT-00299
KA-BLRU-560078-000299,SHOP,KAR-SHOP-BLRU-2015-000203,AUTO_LINK,99,2026-04-20,ENT-00299
KA-BLRU-560100-000300,FACTORY,KFBIS-FAC-BLRU-2021-000132,AUTO_LINK,87,2026-04-24,ENT-00300
KA-BLRU-560100-000300,GST,GST-KA-BLRU-2025-000240,AUTO_LINK,87,2026-05-01,ENT-00300
KA-BLRU-560100-000300,KSPCB,PCB/BLRU/CTO/2017/00134,AUTO_LINK,87,2026-04-23,ENT-00300
KA-BLRU-560100-000300,SHOP,KAR-SHOP-BLRU-2016-000204,AUTO_LINK,87,2026-04-03,ENT-00300
KA-BLRU-560100-000300,UDYAM,UDYAM-KR-BLRU-2017-000151,AUTO_LINK,87,2026-04-25,ENT-00300
KA-BLRU-560064-000301,BBMP,BBMP-TL-YELA-2022-000123,AUTO_LINK,99,2026-03-30,ENT-00301
KA-BLRU-560064-000301,GST,GST-KA-BLRU-2021-000241,AUTO_LINK,99,2026-04-19,ENT-00301
KA-BLRU-560064-000301,LABOUR,LAB-KA-BLRU-2022-000146,AUTO_LINK,99,2026-04-22,ENT-00301
KA-BLRU-560064-000301,SHOP,KAR-SHOP-BLRU-2020-000205,AUTO_LINK,99,2026-03-28,ENT-00301
KA-BLRU-560059-000302,GST,GST-KA-BLRU-2016-000242,AUTO_LINK,99,2026-05-03,ENT-00302
KA-BLRU-560059-000302,KSPCB,PCB/BLRU/CTO/2020/00135,AUTO_LINK,99,2026-03-21,ENT-00302
KA-BLRU-560059-000302,LABOUR,LAB-KA-BLRU-2019-000147,AUTO_LINK,99,2026-03-25,ENT-00302
KA-BLRU-560059-000302,UDYAM,UDYAM-KR-BLRU-2022-000152,AUTO_LINK,99,2026-04-11,ENT-00302
KA-MYS-570016-000303,LABOUR,LAB-KA-MYS-2022-000148,AUTO_LINK,96,2026-03-20,ENT-00303
KA-MYS-570016-000303,UDYAM,UDYAM-KR-MYS-2022-000153,AUTO_LINK,96,2026-04-16,ENT-00303
KA-BLRU-560078-000304,BBMP,BBMP-TL-SOUT-2019-000124,HUMAN_APPROVED,72,2026-04-14,ENT-00304
KA-BLRU-560078-000304,SHOP,KAR-SHOP-BLRU-2025-000206,HUMAN_APPROVED,72,2026-05-01,ENT-00304
KA-BLRU-560064-000305,BBMP,BBMP-TL-YELA-2015-000125,AUTO_LINK,94,2026-04-12,ENT-00305
KA-BLRU-560064-000305,GST,GST-KA-BLRU-2024-000243,AUTO_LINK,94,2026-03-30,ENT-00305
KA-BLRU-560064-000305,SHOP,KAR-SHOP-BLRU-2021-000207,AUTO_LINK,94,2026-04-14,ENT-00305
KA-BLRU-560064-000305,UDYAM,UDYAM-KR-BLRU-2017-000154,AUTO_LINK,94,2026-04-27,ENT-00305
KA-BLRU-560001-000306,FACTORY,KFBIS-FAC-BLRU-2020-000133,AUTO_LINK,99,2026-05-03,ENT-00306
KA-BLRU-560001-000306,GST,GST-KA-BLRU-2021-000244,AUTO_LINK,99,2026-04-25,ENT-00306
KA-BLRU-560001-000306,KSPCB,PCB/BLRU/CTO/2021/00136,AUTO_LINK,99,2026-04-25,ENT-00306
KA-BLRU-560001-000306,LABOUR,LAB-KA-BLRU-2019-000149,AUTO_LINK,99,2026-04-11,ENT-00306
KA-BLRU-560001-000306,UDYAM,UDYAM-KR-BLRU-2023-000155,AUTO_LINK,99,2026-04-20,ENT-00306
KA-BLRU-560102-000307,GST,GST-KA-BLRU-2025-000245,AUTO_LINK,99,2026-03-28,ENT-00307
KA-BLRU-560102-000307,KSPCB,PCB/BLRU/CTE/2019/00137,AUTO_LINK,99,2026-03-21,ENT-00307
KA-BLRU-560102-000307,LABOUR,LAB-KA-BLRU-2020-000150,AUTO_LINK,99,2026-04-22,ENT-00307
KA-BLRU-560102-000307,SHOP,KAR-SHOP-BLRU-2025-000208,AUTO_LINK,99,2026-04-20,ENT-00307
KA-BLRU-560102-000307,UDYAM,UDYAM-KR-BLRU-2016-000156,AUTO_LINK,99,2026-04-10,ENT-00307
KA-BLRU-560058-000308,GST,GST-KA-BLRU-2020-000246,HUMAN_APPROVED,84,2026-05-03,ENT-00308
KA-BLRU-560058-000308,SHOP,KAR-SHOP-BLRU-2024-000209,HUMAN_APPROVED,84,2026-05-03,ENT-00308
KA-MYS-570016-000309,FACTORY,KFBIS-FAC-MYS-2016-000134,HUMAN_APPROVED,77,2026-04-16,ENT-00309
KA-MYS-570016-000309,GST,GST-KA-MYS-2023-000247,HUMAN_APPROVED,77,2026-04-02,ENT-00309
KA-MYS-570016-000309,KSPCB,PCB/MYS/CTE/2017/00138,HUMAN_APPROVED,77,2026-04-20,ENT-00309
KA-TUM-572106-000310,FACTORY,KFBIS-FAC-TUM-2021-000135,AUTO_LINK,99,2026-03-24,ENT-00310
KA-TUM-572106-000310,GST,GST-KA-TUM-2024-000248,AUTO_LINK,99,2026-04-17,ENT-00310
KA-TUM-572106-000310,KSPCB,PCB/TUM/CTO/2021/00139,AUTO_LINK,99,2026-04-30,ENT-00310
KA-TUM-572106-000310,LABOUR,LAB-KA-TUM-2021-000151,AUTO_LINK,99,2026-04-04,ENT-00310
KA-BLRU-560066-000311,BBMP,BBMP-TL-MAHA-2018-000126,AUTO_LINK,99,2026-03-22,ENT-00311
KA-BLRU-560066-000311,FACTORY,KFBIS-FAC-BLRU-2015-000136,AUTO_LINK,99,2026-04-24,ENT-00311
KA-BLRU-560066-000311,GST,GST-KA-BLRU-2017-000249,AUTO_LINK,99,2026-05-03,ENT-00311
KA-BLRU-560066-000311,KSPCB,PCB/BLRU/CTE/2023/00140,AUTO_LINK,99,2026-04-15,ENT-00311
KA-BLRU-560066-000311,UDYAM,UDYAM-KR-BLRU-2018-000157,AUTO_LINK,99,2026-04-21,ENT-00311
KA-BLRU-560059-000312,BBMP,BBMP-TL-WEST-2017-000127,HUMAN_APPROVED,82,2026-04-30,ENT-00312
KA-BLRU-560059-000312,KSPCB,PCB/BLRU/CTE/2017/00141,HUMAN_APPROVED,82,2026-04-19,ENT-00312
KA-BLRU-560059-000312,LABOUR,LAB-KA-BLRU-2023-000152,HUMAN_APPROVED,82,2026-04-14,ENT-00312
KA-BLRU-560059-000312,SHOP,KAR-SHOP-BLRU-2016-000210,HUMAN_APPROVED,82,2026-04-19,ENT-00312
KA-MYS-570018-000313,BBMP,BBMP-TL-SOUT-2024-000128,HUMAN_APPROVED,72,2026-05-01,ENT-00313
KA-MYS-570018-000313,FACTORY,KFBIS-FAC-MYS-2015-000137,HUMAN_APPROVED,72,2026-03-22,ENT-00313
KA-BLRU-560034-000314,LABOUR,LAB-KA-BLRU-2025-000153,HUMAN_APPROVED,77,2026-04-16,ENT-00314
KA-BLRU-560034-000314,SHOP,KAR-SHOP-BLRU-2023-000211,HUMAN_APPROVED,77,2026-04-10,ENT-00314
KA-BLRU-560034-000314,UDYAM,UDYAM-KR-BLRU-2019-000158,HUMAN_APPROVED,77,2026-04-24,ENT-00314
KA-BLRU-560064-000315,FACTORY,KFBIS-FAC-BLRU-2025-000138,AUTO_LINK,99,2026-03-21,ENT-00315
KA-BLRU-560064-000315,GST,GST-KA-BLRU-2019-000250,AUTO_LINK,99,2026-05-03,ENT-00315
KA-BLRU-560064-000315,KSPCB,PCB/BLRU/CTE/2020/00142,AUTO_LINK,99,2026-04-24,ENT-00315
KA-BLRU-560064-000315,LABOUR,LAB-KA-BLRU-2018-000154,AUTO_LINK,99,2026-04-09,ENT-00315
KA-BLRU-560064-000315,UDYAM,UDYAM-KR-BLRU-2021-000159,AUTO_LINK,99,2026-04-14,ENT-00315
KA-BLRU-560034-000316,FACTORY,KFBIS-FAC-BLRU-2017-000139,AUTO_LINK,89,2026-03-27,ENT-00316
KA-BLRU-560034-000316,KSPCB,PCB/BLRU/CTO/2023/00143,AUTO_LINK,89,2026-04-07,ENT-00316
KA-BLRU-560034-000316,LABOUR,LAB-KA-BLRU-2023-000155,AUTO_LINK,89,2026-03-27,ENT-00316
KA-BLRU-560037-000317,KSPCB,PCB/BLRU/CTO/2016/00144,HUMAN_APPROVED,82,2026-04-05,ENT-00317
KA-BLRU-560037-000317,LABOUR,LAB-KA-BLRU-2021-000156,HUMAN_APPROVED,82,2026-04-15,ENT-00317
KA-BLRU-560037-000317,SHOP,KAR-SHOP-BLRU-2022-000212,HUMAN_APPROVED,82,2026-03-22,ENT-00317
KA-BLRU-560037-000317,UDYAM,UDYAM-KR-BLRU-2020-000160,HUMAN_APPROVED,82,2026-04-08,ENT-00317
KA-MYS-570016-000318,GST,GST-KA-MYS-2024-000251,AUTO_LINK,99,2026-04-12,ENT-00318
KA-MYS-570016-000318,SHOP,KAR-SHOP-MYS-2024-000213,AUTO_LINK,99,2026-04-25,ENT-00318
KA-MYS-570016-000318,UDYAM,UDYAM-KR-MYS-2018-000161,AUTO_LINK,99,2026-04-20,ENT-00318
KA-BLRU-560085-000319,BBMP,BBMP-TL-SOUT-2018-000129,AUTO_LINK,99,2026-05-03,ENT-00319
KA-BLRU-560085-000319,GST,GST-KA-BLRU-2024-000252,AUTO_LINK,99,2026-03-30,ENT-00319
KA-BLRU-560085-000319,LABOUR,LAB-KA-BLRU-2024-000157,AUTO_LINK,99,2026-04-13,ENT-00319
KA-BLRU-560085-000319,SHOP,KAR-SHOP-BLRU-2017-000214,AUTO_LINK,99,2026-03-22,ENT-00319
KA-BLRU-560085-000319,UDYAM,UDYAM-KR-BLRU-2022-000162,AUTO_LINK,99,2026-05-01,ENT-00319
KA-BLRR-562110-000320,FACTORY,KFBIS-FAC-BLRR-2017-000140,HUMAN_APPROVED,82,2026-04-21,ENT-00320
KA-BLRR-562110-000320,GST,GST-KA-BLRR-2018-000253,HUMAN_APPROVED,82,2026-04-28,ENT-00320
KA-BLRR-562110-000320,KSPCB,PCB/BLRR/CTE/2017/00145,HUMAN_APPROVED,82,2026-04-15,ENT-00320
KA-BLRR-562110-000320,LABOUR,LAB-KA-BLRR-2025-000158,HUMAN_APPROVED,82,2026-03-25,ENT-00320
KA-BLRU-560066-000321,FACTORY,KFBIS-FAC-BLRU-2018-000141,AUTO_LINK,99,2026-04-30,ENT-00321
KA-BLRU-560066-000321,GST,GST-KA-BLRU-2025-000254,AUTO_LINK,99,2026-03-20,ENT-00321
KA-BLRU-560066-000321,SHOP,KAR-SHOP-BLRU-2016-000215,AUTO_LINK,99,2026-04-12,ENT-00321
KA-MYS-570018-000322,FACTORY,KFBIS-FAC-MYS-2017-000142,AUTO_LINK,87,2026-04-01,ENT-00322
KA-MYS-570018-000322,GST,GST-KA-MYS-2025-000255,AUTO_LINK,87,2026-04-23,ENT-00322
KA-MYS-570018-000322,KSPCB,PCB/MYS/CTO/2022/00146,AUTO_LINK,87,2026-05-01,ENT-00322
KA-MYS-570018-000322,SHOP,KAR-SHOP-MYS-2018-000216,AUTO_LINK,87,2026-04-21,ENT-00322
KA-MYS-570018-000322,UDYAM,UDYAM-KR-MYS-2024-000163,AUTO_LINK,87,2026-04-24,ENT-00322
KA-BLRU-560100-000323,BBMP,BBMP-TL-BOMM-2020-000130,AUTO_LINK,87,2026-04-28,ENT-00323
KA-BLRU-560100-000323,FACTORY,KFBIS-FAC-BLRU-2024-000143,AUTO_LINK,87,2026-03-20,ENT-00323
KA-BLRU-560100-000323,GST,GST-KA-BLRU-2023-000256,AUTO_LINK,87,2026-04-10,ENT-00323
KA-BLRU-560100-000323,KSPCB,PCB/BLRU/CTE/2023/00147,AUTO_LINK,87,2026-04-16,ENT-00323
KA-BLRU-560100-000323,LABOUR,LAB-KA-BLRU-2018-000159,AUTO_LINK,87,2026-04-16,ENT-00323
KA-BLRU-560078-000324,FACTORY,KFBIS-FAC-BLRU-2023-000144,HUMAN_APPROVED,82,2026-03-31,ENT-00324
KA-BLRU-560078-000324,GST,GST-KA-BLRU-2024-000257,HUMAN_APPROVED,82,2026-05-02,ENT-00324
KA-BLRU-560078-000324,KSPCB,PCB/BLRU/CTE/2021/00148,HUMAN_APPROVED,82,2026-05-03,ENT-00324
KA-BLRU-560078-000324,SHOP,KAR-SHOP-BLRU-2021-000217,HUMAN_APPROVED,82,2026-04-18,ENT-00324
KA-BLRU-560102-000325,BBMP,BBMP-TL-BOMM-2017-000131,AUTO_LINK,87,2026-05-03,ENT-00325
KA-BLRU-560102-000325,GST,GST-KA-BLRU-2019-000258,AUTO_LINK,87,2026-03-24,ENT-00325
KA-BLRU-560102-000325,LABOUR,LAB-KA-BLRU-2018-000160,AUTO_LINK,87,2026-04-03,ENT-00325
KA-BLRU-560102-000325,SHOP,KAR-SHOP-BLRU-2023-000218,AUTO_LINK,87,2026-04-14,ENT-00325
KA-BLRU-560102-000325,UDYAM,UDYAM-KR-BLRU-2017-000164,AUTO_LINK,87,2026-04-04,ENT-00325
